연번,호선,역번호,역명,평일주말,구분,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
409,8,2805,별내,주말,하행,0,8185,,19:04:00,별내,모란
410,8,2805,별내,주말,하행,0,8187,,19:13:00,별내,모란
411,8,2805,별내,주말,하행,0,8189,,19:22:00,별내,모란
412,8,2805,별내,주말,하행,0,8191,,19:31:00,별내,모란
413,8,2805,별내,주말,하행,0,8193,,19:40:00,별내,모란
414,8,2805,별내,주말,하행,0,8195,,19:49:00,별내,모란
415,8,2805,별내,주말,하행,0,8197,,19:58:00,별내,모란
416,8,2805,별내,주말,하행,0,8199,,20:07:00,별내,모란
417,8,2805,별내,주말,하행,0,8201,,20:16:00,별내,모란
418,8,2805,별내,주말,하행,0,8203,,20:25:00,별내,모란
419,8,2805,별내,주말,하행,0,8205,,20:34:00,별내,모란
420,8,2805,별내,주말,하행,0,8207,,20:43:00,별내,모란
421,8,2805,별내,주말,하행,0,8209,,20:52:00,별내,모란
422,8,2805,별내,주말,하행,0,8211,,21:01:00,별내,모란
423,8,2805,별내,주말,하행,0,8213,,21:10:00,별내,모란
424,8,2805,별내,주말,하행,0,8215,,21:20:00,별내,모란
425,8,2805,별내,주말,하행,0,8217,,21:30:00,별내,모란
426,8,2805,별내,주말,하행,0,8219,,21:40:00,별내,모란
427,8,2805,별내,주말,하행,0,8221,,21:50:00,별내,모란
428,8,2805,별내,주말,하행,0,8223,,22:00:00,별내,모란
429,8,2805,별내,주말,하행,0,8225,,22:10:00,별내,모란
430,8,2805,별내,주말,하행,0,8227,,22:20:00,별내,모란
431,8,2805,별내,주말,하행,0,8229,,22:30:00,별내,모란
432,8,2805,별내,주말,하행,0,8231,,22:40:00,별내,모란
433,8,2805,별내,주말,하행,0,8233,,22:50:00,별내,모란
434,8,2805,별내,주말,하행,0,8235,,23:00:00,별내,모란
435,8,2805,별내,주말,하행,0,8237,,23:10:00,별내,모란
436,8,2805,별내,주말,하행,0,8239,,23:24:00,별내,가락시장
437,8,2805,별내,주말,하행,0,8241,,23:42:00,별내,암사
438,8,2805,별내,주말,상행,0,8002,5:45:20,,암사,별내
439,8,2805,별내,주말,상행,0,8004,5:55:30,,잠실,별내
440,8,2805,별내,주말,상행,0,8006,6:08:20,,가락시장,별내
441,8,2805,별내,주말,상행,0,8008,6:20:30,,모란,별내
442,8,2805,별내,주말,상행,0,8010,6:29:30,,모란,별내
443,8,2805,별내,주말,상행,0,8012,6:38:30,,모란,별내
444,8,2805,별내,주말,상행,0,8014,6:47:30,,모란,별내
445,8,2805,별내,주말,상행,0,8016,6:56:30,,모란,별내
446,8,2805,별내,주말,상행,0,8018,7:05:30,,모란,별내
447,8,2805,별내,주말,상행,0,8020,7:14:30,,모란,별내
448,8,2805,별내,주말,상행,0,8022,7:23:30,,모란,별내
449,8,2805,별내,주말,상행,0,8024,7:32:30,,모란,별내
450,8,2805,별내,주말,상행,0,8026,7:41:30,,모란,별내
451,8,2805,별내,주말,상행,0,8028,7:50:30,,모란,별내
452,8,2805,별내,주말,상행,0,8030,7:59:30,,모란,별내
453,8,2805,별내,주말,상행,0,8032,8:08:30,,모란,별내
454,8,2805,별내,주말,상행,0,8034,8:17:30,,모란,별내
455,8,2805,별내,주말,상행,0,8036,8:26:30,,모란,별내
456,8,2805,별내,주말,상행,0,8038,8:35:30,,모란,별내
457,8,2805,별내,주말,상행,0,8040,8:44:30,,모란,별내
458,8,2805,별내,주말,상행,0,8042,8:53:30,,모란,별내
459,8,2805,별내,주말,상행,0,8044,9:02:30,,모란,별내
460,8,2805,별내,주말,상행,0,8046,9:11:30,,모란,별내
461,8,2805,별내,주말,상행,0,8048,9:20:30,,모란,별내
462,8,2805,별내,주말,상행,0,8050,9:29:30,,모란,별내
463,8,2805,별내,주말,상행,0,8052,9:38:30,,모란,별내
464,8,2805,별내,주말,상행,0,8054,9:47:30,,모란,별내
465,8,2805,별내,주말,상행,0,8056,9:56:30,,모란,별내
466,8,2805,별내,주말,상행,0,8058,10:05:30,,모란,별내
467,8,2805,별내,주말,상행,0,8060,10:14:30,,모란,별내
468,8,2805,별내,주말,상행,0,8062,10:23:30,,모란,별내
469,8,2805,별내,주말,상행,0,8064,10:32:30,,모란,별내
470,8,2805,별내,주말,상행,0,8066,10:41:30,,모란,별내
471,8,2805,별내,주말,상행,0,8068,10:50:30,,모란,별내
472,8,2805,별내,주말,상행,0,8070,10:59:30,,모란,별내
473,8,2805,별내,주말,상행,0,8072,11:08:30,,모란,별내
474,8,2805,별내,주말,상행,0,8074,11:17:30,,모란,별내
475,8,2805,별내,주말,상행,0,8076,11:26:30,,모란,별내
476,8,2805,별내,주말,상행,0,8078,11:35:30,,모란,별내
477,8,2805,별내,주말,상행,0,8080,11:44:30,,모란,별내
478,8,2805,별내,주말,상행,0,8082,11:53:30,,모란,별내
479,8,2805,별내,주말,상행,0,8084,12:02:30,,모란,별내
480,8,2805,별내,주말,상행,0,8086,12:11:30,,모란,별내
481,8,2805,별내,주말,상행,0,8088,12:20:30,,모란,별내
482,8,2805,별내,주말,상행,0,8090,12:29:30,,모란,별내
483,8,2805,별내,주말,상행,0,8092,12:38:30,,모란,별내
484,8,2805,별내,주말,상행,0,8094,12:47:30,,모란,별내
485,8,2805,별내,주말,상행,0,8096,12:56:30,,모란,별내
486,8,2805,별내,주말,상행,0,8098,13:05:30,,모란,별내
487,8,2805,별내,주말,상행,0,8100,13:14:30,,모란,별내
488,8,2805,별내,주말,상행,0,8102,13:23:30,,모란,별내
489,8,2805,별내,주말,상행,0,8104,13:32:30,,모란,별내
490,8,2805,별내,주말,상행,0,8106,13:41:30,,모란,별내
491,8,2805,별내,주말,상행,0,8108,13:50:30,,모란,별내
492,8,2805,별내,주말,상행,0,8110,13:59:30,,모란,별내
493,8,2805,별내,주말,상행,0,8112,14:08:30,,모란,별내
494,8,2805,별내,주말,상행,0,8114,14:17:30,,모란,별내
495,8,2805,별내,주말,상행,0,8116,14:26:30,,모란,별내
496,8,2805,별내,주말,상행,0,8118,14:35:30,,모란,별내
497,8,2805,별내,주말,상행,0,8120,14:44:30,,모란,별내
498,8,2805,별내,주말,상행,0,8122,14:53:30,,모란,별내
499,8,2805,별내,주말,상행,0,8124,15:02:30,,모란,별내
500,8,2805,별내,주말,상행,0,8126,15:11:30,,모란,별내
501,8,2805,별내,주말,상행,0,8128,15:20:30,,모란,별내
502,8,2805,별내,주말,상행,0,8130,15:29:30,,모란,별내
503,8,2805,별내,주말,상행,0,8132,15:38:30,,모란,별내
504,8,2805,별내,주말,상행,0,8134,15:47:30,,모란,별내
505,8,2805,별내,주말,상행,0,8136,15:56:30,,모란,별내
506,8,2805,별내,주말,상행,0,8138,16:05:30,,모란,별내
507,8,2805,별내,주말,상행,0,8140,16:14:30,,모란,별내
508,8,2805,별내,주말,상행,0,8142,16:23:30,,모란,별내
509,8,2805,별내,주말,상행,0,8144,16:32:30,,모란,별내
510,8,2805,별내,주말,상행,0,8146,16:41:30,,모란,별내
511,8,2805,별내,주말,상행,0,8148,16:50:30,,모란,별내
512,8,2805,별내,주말,상행,0,8150,16:59:30,,모란,별내
513,8,2805,별내,주말,상행,0,8152,17:08:30,,모란,별내
514,8,2805,별내,주말,상행,0,8154,17:17:30,,모란,별내
515,8,2805,별내,주말,상행,0,8156,17:26:30,,모란,별내
516,8,2805,별내,주말,상행,0,8158,17:35:30,,모란,별내
517,8,2805,별내,주말,상행,0,8160,17:44:30,,모란,별내
518,8,2805,별내,주말,상행,0,8162,17:53:30,,모란,별내
519,8,2805,별내,주말,상행,0,8164,18:02:30,,모란,별내
520,8,2805,별내,주말,상행,0,8166,18:11:30,,모란,별내
521,8,2805,별내,주말,상행,0,8168,18:20:30,,모란,별내
522,8,2805,별내,주말,상행,0,8170,18:29:30,,모란,별내
523,8,2805,별내,주말,상행,0,8172,18:38:30,,모란,별내
524,8,2805,별내,주말,상행,0,8174,18:47:30,,모란,별내
525,8,2805,별내,주말,상행,0,8176,18:56:30,,모란,별내
526,8,2805,별내,주말,상행,0,8178,19:05:30,,모란,별내
527,8,2805,별내,주말,상행,0,8180,19:14:30,,모란,별내
528,8,2805,별내,주말,상행,0,8182,19:23:30,,모란,별내
529,8,2805,별내,주말,상행,0,8184,19:32:30,,모란,별내
530,8,2805,별내,주말,상행,0,8186,19:41:30,,모란,별내
531,8,2805,별내,주말,상행,0,8188,19:50:30,,모란,별내
532,8,2805,별내,주말,상행,0,8190,19:59:30,,모란,별내
533,8,2805,별내,주말,상행,0,8192,20:08:30,,모란,별내
534,8,2805,별내,주말,상행,0,8194,20:17:30,,모란,별내
535,8,2805,별내,주말,상행,0,8196,20:26:30,,모란,별내
536,8,2805,별내,주말,상행,0,8198,20:35:30,,모란,별내
537,8,2805,별내,주말,상행,0,8200,20:44:30,,모란,별내
538,8,2805,별내,주말,상행,0,8202,20:53:30,,모란,별내
539,8,2805,별내,주말,상행,0,8204,21:02:30,,모란,별내
540,8,2805,별내,주말,상행,0,8206,21:11:30,,모란,별내
541,8,2805,별내,주말,상행,0,8208,21:20:30,,모란,별내
542,8,2805,별내,주말,상행,0,8210,21:29:30,,모란,별내
543,8,2805,별내,주말,상행,0,8212,21:38:30,,모란,별내
544,8,2805,별내,주말,상행,0,8214,21:47:30,,모란,별내
545,8,2805,별내,주말,상행,0,8216,21:56:30,,모란,별내
546,8,2805,별내,주말,상행,0,8218,22:05:30,,모란,별내
547,8,2805,별내,주말,상행,0,8220,22:15:30,,모란,별내
548,8,2805,별내,주말,상행,0,8222,22:25:30,,모란,별내
549,8,2805,별내,주말,상행,0,8224,22:35:30,,모란,별내
550,8,2805,별내,주말,상행,0,8226,22:45:30,,모란,별내
551,8,2805,별내,주말,상행,0,8228,22:57:30,,모란,별내
552,8,2805,별내,주말,상행,0,8230,23:09:30,,모란,별내
553,8,2805,별내,주말,상행,0,8232,23:21:30,,모란,별내
554,8,2805,별내,주말,상행,0,8234,23:33:30,,모란,별내
555,8,2805,별내,주말,상행,0,8236,23:45:30,,모란,별내
556,8,2805,별내,주말,상행,0,8238,24:00:30,,모란,별내
557,8,2805,별내,주말,하행,0,8007,,5:32:00,별내,모란
558,8,2805,별내,주말,하행,0,8009,,5:43:00,별내,모란
559,8,2805,별내,주말,하행,0,8011,,5:54:00,별내,모란
560,8,2805,별내,주말,하행,0,8013,,6:05:00,별내,모란
561,8,2805,별내,주말,하행,0,8015,,6:16:00,별내,모란
562,8,2805,별내,주말,하행,0,8017,,6:27:00,별내,모란
563,8,2805,별내,주말,하행,0,8019,,6:36:30,별내,모란
564,8,2805,별내,주말,하행,0,8021,,6:46:00,별내,모란
565,8,2805,별내,주말,하행,0,8023,,6:55:00,별내,모란
566,8,2805,별내,주말,하행,0,8025,,7:04:00,별내,모란
567,8,2805,별내,주말,하행,0,8027,,7:13:00,별내,모란
568,8,2805,별내,주말,하행,0,8029,,7:22:00,별내,모란
569,8,2805,별내,주말,하행,0,8031,,7:31:00,별내,모란
570,8,2805,별내,주말,하행,0,8033,,7:40:00,별내,모란
571,8,2805,별내,주말,하행,0,8035,,7:49:00,별내,모란
572,8,2805,별내,주말,하행,0,8037,,7:58:00,별내,모란
573,8,2805,별내,주말,하행,0,8039,,8:07:00,별내,모란
574,8,2805,별내,주말,하행,0,8041,,8:16:00,별내,모란
575,8,2805,별내,주말,하행,0,8043,,8:25:00,별내,모란
576,8,2805,별내,주말,하행,0,8045,,8:34:00,별내,모란
577,8,2805,별내,주말,하행,0,8047,,8:43:00,별내,모란
578,8,2805,별내,주말,하행,0,8049,,8:52:00,별내,모란
579,8,2805,별내,주말,하행,0,8051,,9:01:00,별내,모란
580,8,2805,별내,주말,하행,0,8053,,9:10:00,별내,모란
581,8,2805,별내,주말,하행,0,8055,,9:19:00,별내,모란
582,8,2805,별내,주말,하행,0,8057,,9:28:00,별내,모란
583,8,2805,별내,주말,하행,0,8059,,9:37:00,별내,모란
584,8,2805,별내,주말,하행,0,8061,,9:46:00,별내,모란
585,8,2805,별내,주말,하행,0,8063,,9:55:00,별내,모란
586,8,2805,별내,주말,하행,0,8065,,10:04:00,별내,모란
587,8,2805,별내,주말,하행,0,8067,,10:13:00,별내,모란
588,8,2805,별내,주말,하행,0,8069,,10:22:00,별내,모란
589,8,2805,별내,주말,하행,0,8071,,10:31:00,별내,모란
590,8,2805,별내,주말,하행,0,8073,,10:40:00,별내,모란
591,8,2805,별내,주말,하행,0,8075,,10:49:00,별내,모란
592,8,2805,별내,주말,하행,0,8077,,10:58:00,별내,모란
593,8,2805,별내,주말,하행,0,8079,,11:07:00,별내,모란
594,8,2805,별내,주말,하행,0,8081,,11:16:00,별내,모란
595,8,2805,별내,주말,하행,0,8083,,11:25:00,별내,모란
596,8,2805,별내,주말,하행,0,8085,,11:34:00,별내,모란
597,8,2805,별내,주말,하행,0,8087,,11:43:00,별내,모란
598,8,2805,별내,주말,하행,0,8089,,11:52:00,별내,모란
599,8,2805,별내,주말,하행,0,8091,,12:01:00,별내,모란
600,8,2805,별내,주말,하행,0,8093,,12:10:00,별내,모란
601,8,2805,별내,주말,하행,0,8095,,12:19:00,별내,모란
602,8,2805,별내,주말,하행,0,8097,,12:28:00,별내,모란
603,8,2805,별내,주말,하행,0,8099,,12:37:00,별내,모란
604,8,2805,별내,주말,하행,0,8101,,12:46:00,별내,모란
605,8,2805,별내,주말,하행,0,8103,,12:55:00,별내,모란
606,8,2805,별내,주말,하행,0,8105,,13:04:00,별내,모란
607,8,2805,별내,주말,하행,0,8107,,13:13:00,별내,모란
608,8,2805,별내,주말,하행,0,8109,,13:22:00,별내,모란
609,8,2805,별내,주말,하행,0,8111,,13:31:00,별내,모란
610,8,2805,별내,주말,하행,0,8113,,13:40:00,별내,모란
611,8,2805,별내,주말,하행,0,8115,,13:49:00,별내,모란
612,8,2805,별내,주말,하행,0,8117,,13:58:00,별내,모란
613,8,2805,별내,주말,하행,0,8119,,14:07:00,별내,모란
614,8,2805,별내,주말,하행,0,8121,,14:16:00,별내,모란
615,8,2805,별내,주말,하행,0,8123,,14:25:00,별내,모란
616,8,2805,별내,주말,하행,0,8125,,14:34:00,별내,모란
617,8,2805,별내,주말,하행,0,8127,,14:43:00,별내,모란
618,8,2805,별내,주말,하행,0,8129,,14:52:00,별내,모란
619,8,2805,별내,주말,하행,0,8131,,15:01:00,별내,모란
620,8,2805,별내,주말,하행,0,8133,,15:10:00,별내,모란
621,8,2805,별내,주말,하행,0,8135,,15:19:00,별내,모란
622,8,2805,별내,주말,하행,0,8137,,15:28:00,별내,모란
623,8,2805,별내,주말,하행,0,8139,,15:37:00,별내,모란
624,8,2805,별내,주말,하행,0,8141,,15:46:00,별내,모란
625,8,2805,별내,주말,하행,0,8143,,15:55:00,별내,모란
626,8,2805,별내,주말,하행,0,8145,,16:04:00,별내,모란
627,8,2805,별내,주말,하행,0,8147,,16:13:00,별내,모란
628,8,2805,별내,주말,하행,0,8149,,16:22:00,별내,모란
629,8,2805,별내,주말,하행,0,8151,,16:31:00,별내,모란
630,8,2805,별내,주말,하행,0,8153,,16:40:00,별내,모란
631,8,2805,별내,주말,하행,0,8155,,16:49:00,별내,모란
632,8,2805,별내,주말,하행,0,8157,,16:58:00,별내,모란
633,8,2805,별내,주말,하행,0,8159,,17:07:00,별내,모란
634,8,2805,별내,주말,하행,0,8161,,17:16:00,별내,모란
635,8,2805,별내,주말,하행,0,8163,,17:25:00,별내,모란
636,8,2805,별내,주말,하행,0,8165,,17:34:00,별내,모란
637,8,2805,별내,주말,하행,0,8167,,17:43:00,별내,모란
638,8,2805,별내,주말,하행,0,8169,,17:52:00,별내,모란
639,8,2805,별내,주말,하행,0,8171,,18:01:00,별내,모란
640,8,2805,별내,주말,하행,0,8173,,18:10:00,별내,모란
641,8,2805,별내,주말,하행,0,8175,,18:19:00,별내,모란
642,8,2805,별내,주말,하행,0,8177,,18:28:00,별내,모란
643,8,2805,별내,주말,하행,0,8179,,18:37:00,별내,모란
644,8,2805,별내,주말,하행,0,8181,,18:46:00,별내,모란
645,8,2805,별내,주말,하행,0,8183,,18:55:00,별내,모란
646,8,2805,별내,주말,하행,0,8185,,19:04:00,별내,모란
647,8,2805,별내,주말,하행,0,8187,,19:13:00,별내,모란
648,8,2805,별내,주말,하행,0,8189,,19:22:00,별내,모란
649,8,2805,별내,주말,하행,0,8191,,19:31:00,별내,모란
650,8,2805,별내,주말,하행,0,8193,,19:40:00,별내,모란
651,8,2805,별내,주말,하행,0,8195,,19:49:00,별내,모란
652,8,2805,별내,주말,하행,0,8197,,19:58:00,별내,모란
653,8,2805,별내,주말,하행,0,8199,,20:07:00,별내,모란
654,8,2805,별내,주말,하행,0,8201,,20:16:00,별내,모란
655,8,2805,별내,주말,하행,0,8203,,20:25:00,별내,모란
656,8,2805,별내,주말,하행,0,8205,,20:34:00,별내,모란
657,8,2805,별내,주말,하행,0,8207,,20:43:00,별내,모란
658,8,2805,별내,주말,하행,0,8209,,20:52:00,별내,모란
659,8,2805,별내,주말,하행,0,8211,,21:01:00,별내,모란
660,8,2805,별내,주말,하행,0,8213,,21:10:00,별내,모란
661,8,2805,별내,주말,하행,0,8215,,21:20:00,별내,모란
662,8,2805,별내,주말,하행,0,8217,,21:30:00,별내,모란
663,8,2805,별내,주말,하행,0,8219,,21:40:00,별내,모란
664,8,2805,별내,주말,하행,0,8221,,21:50:00,별내,모란
665,8,2805,별내,주말,하행,0,8223,,22:00:00,별내,모란
666,8,2805,별내,주말,하행,0,8225,,22:10:00,별내,모란
667,8,2805,별내,주말,하행,0,8227,,22:20:00,별내,모란
668,8,2805,별내,주말,하행,0,8229,,22:30:00,별내,모란
669,8,2805,별내,주말,하행,0,8231,,22:40:00,별내,모란
670,8,2805,별내,주말,하행,0,8233,,22:50:00,별내,모란
671,8,2805,별내,주말,하행,0,8235,,23:00:00,별내,모란
672,8,2805,별내,주말,하행,0,8237,,23:10:00,별내,모란
673,8,2805,별내,주말,하행,0,8239,,23:24:00,별내,가락시장
674,8,2805,별내,주말,하행,0,8241,,23:42:00,별내,암사
675,8,2805,별내,주말,상행,0,8002,5:45:20,,암사,별내
676,8,2805,별내,주말,상행,0,8004,5:55:30,,잠실,별내
677,8,2805,별내,주말,상행,0,8006,6:08:20,,가락시장,별내
678,8,2805,별내,주말,상행,0,8008,6:20:30,,모란,별내
679,8,2805,별내,주말,상행,0,8010,6:29:30,,모란,별내
680,8,2805,별내,주말,상행,0,8012,6:38:30,,모란,별내
681,8,2805,별내,주말,상행,0,8014,6:47:30,,모란,별내
682,8,2805,별내,주말,상행,0,8016,6:56:30,,모란,별내
683,8,2805,별내,주말,상행,0,8018,7:05:30,,모란,별내
684,8,2805,별내,주말,상행,0,8020,7:14:30,,모란,별내
685,8,2805,별내,주말,상행,0,8022,7:23:30,,모란,별내
686,8,2805,별내,주말,상행,0,8024,7:32:30,,모란,별내
687,8,2805,별내,주말,상행,0,8026,7:41:30,,모란,별내
688,8,2805,별내,주말,상행,0,8028,7:50:30,,모란,별내
689,8,2805,별내,주말,상행,0,8030,7:59:30,,모란,별내
690,8,2805,별내,주말,상행,0,8032,8:08:30,,모란,별내
691,8,2805,별내,주말,상행,0,8034,8:17:30,,모란,별내
692,8,2805,별내,주말,상행,0,8036,8:26:30,,모란,별내
693,8,2805,별내,주말,상행,0,8038,8:35:30,,모란,별내
694,8,2805,별내,주말,상행,0,8040,8:44:30,,모란,별내
695,8,2805,별내,주말,상행,0,8042,8:53:30,,모란,별내
696,8,2805,별내,주말,상행,0,8044,9:02:30,,모란,별내
697,8,2805,별내,주말,상행,0,8046,9:11:30,,모란,별내
698,8,2805,별내,주말,상행,0,8048,9:20:30,,모란,별내
699,8,2805,별내,주말,상행,0,8050,9:29:30,,모란,별내
700,8,2805,별내,주말,상행,0,8052,9:38:30,,모란,별내
701,8,2805,별내,주말,상행,0,8054,9:47:30,,모란,별내
702,8,2805,별내,주말,상행,0,8056,9:56:30,,모란,별내
703,8,2805,별내,주말,상행,0,8058,10:05:30,,모란,별내
704,8,2805,별내,주말,상행,0,8060,10:14:30,,모란,별내
705,8,2805,별내,주말,상행,0,8062,10:23:30,,모란,별내
706,8,2805,별내,주말,상행,0,8064,10:32:30,,모란,별내
707,8,2805,별내,주말,상행,0,8066,10:41:30,,모란,별내
708,8,2805,별내,주말,상행,0,8068,10:50:30,,모란,별내
709,8,2805,별내,주말,상행,0,8070,10:59:30,,모란,별내
710,8,2805,별내,주말,상행,0,8072,11:08:30,,모란,별내
711,8,2805,별내,주말,상행,0,8074,11:17:30,,모란,별내
712,8,2805,별내,주말,상행,0,8076,11:26:30,,모란,별내
713,8,2805,별내,주말,상행,0,8078,11:35:30,,모란,별내
714,8,2805,별내,주말,상행,0,8080,11:44:30,,모란,별내
715,8,2805,별내,주말,상행,0,8082,11:53:30,,모란,별내
716,8,2805,별내,주말,상행,0,8084,12:02:30,,모란,별내
717,8,2805,별내,주말,상행,0,8086,12:11:30,,모란,별내
